"subject","type","answer"
"1428425270","t-A1-pet-dat-sbj","1"
"1428425270","filler","4"
"1428425270","t-B1-mar-nom-obj","5"
"1428425270","t-B1-pet-nom-sbj","3"
"1428425270","filler","1"
"1428425270","t-B1-pet-dat-obj","1"
"1428425270","filler","1"
"1428425270","t-A2-pet-ext-sbj","1"
"1428425270","t-B1-ada-dat-sbj","4"
"1428425270","filler","6"
"1428425270","t-A1-mar-dat-obj","4"
"1428425270","t-B1-ada-nom-sbj","1"
"1428425270","filler","1"
"1428425270","t-A1-ada-nom-sbj","1"
"1428425270","filler","6"
"1428425270","t-A1-mar-dat-sbj","2"
"1428425270","t-B2-pet-ext-sbj","1"
"1428425270","filler","5"
"1428425270","t-A2-mar-ext-sbj","2"
"1428425270","filler","6"
"1428425270","t-B1-pet-dat-sbj","4"
"1428425270","t-B1-jul-dat-sbj","4"
"1428425270","filler","6"
"1428425270","t-A1-pet-nom-sbj","1"
"1428425270","t-A2-ada-ext-sbj","2"
"1428425270","filler","1"
"1428425270","t-A2-ada-ext-obj","1"
"1428425270","filler","5"
"1428425270","t-B1-mar-nom-sbj","1"
"1428425270","t-B1-jul-nom-obj","6"
"1428425270","filler","6"
"1428425270","t-B1-jul-dat-obj","5"
"1428425270","filler","5"
"1428425270","t-A2-jul-ext-obj","4"
"1428425270","t-A1-mar-nom-sbj","1"
"1428425270","filler","4"
"1428425270","t-B1-pet-nom-obj","2"
"1428425270","t-B2-jul-ext-sbj","3"
"1428425270","filler","1"
"1428425270","t-A1-pet-dat-obj","1"
"1428425270","filler","3"
"1428425270","t-B1-mar-dat-sbj","4"
"1428425270","t-B1-ada-nom-obj","6"
"1428425270","filler","5"
"1428425270","t-B2-ada-ext-obj","5"
"1428425270","filler","5"
"1428427948","practice","5"
"1428427948","practice","5"
"1428427948","practice","1"
"1428427948","t-A1-ada-dat-obj","1"
"1428427948","filler","3"
"1428427948","t-C1-ada-nom-sbj","1"
"1428427948","t-C1-jul-dat-obj","4"
"1428427948","filler","6"
"1428427948","t-A1-mar-dat-obj","3"
"1428427948","filler","7"
"1428427948","t-C2-pet-ext-obj","3"
"1428427948","t-C1-jul-nom-sbj","1"
"1428427948","filler","1"
"1428427948","t-A1-jul-nom-obj","7"
"1428427948","filler","7"
"1428427948","t-C1-mar-dat-sbj","1"
"1428427948","t-A1-mar-dat-sbj","1"
"1428427948","filler","1"
"1428427948","t-A1-jul-dat-obj","2"
"1428427948","t-A1-ada-nom-sbj","2"
"1428427948","filler","7"
"1428427948","t-C1-pet-nom-sbj","1"
"1428427948","filler","6"
"1428427948","t-C2-mar-ext-sbj","1"
"1428427948","t-A1-pet-nom-sbj","1"
"1428427948","filler","1"
"1428427948","t-A2-ada-ext-obj","1"
"1428427948","filler","7"
"1428427948","t-C1-pet-dat-obj","5"
"1428427948","t-C1-mar-nom-sbj","1"
"1428427948","filler","7"
"1428427948","t-C1-ada-nom-obj","7"
"1428427948","t-A1-jul-dat-sbj","1"
"1428427948","filler","7"
"1428427948","t-A1-mar-nom-sbj","2"
"1428427948","filler","1"
"1428427948","t-A1-pet-nom-obj","7"
"1428427948","t-A2-ada-ext-sbj","1"
"1428427948","filler","7"
"1428427948","t-A2-mar-ext-obj","7"
"1428427948","filler","7"
"1428427948","t-C2-ada-ext-obj","3"
"1428427948","t-C1-pet-nom-obj","7"
"1428427948","filler","7"
"1428427948","t-A1-pet-dat-sbj","1"
"1428427948","t-C1-ada-dat-obj","3"
"1428427948","filler","1"
"1428427948","t-C2-pet-ext-sbj","3"
"1428427948","filler","7"
"1428427948","t-C1-jul-dat-sbj","1"
"1428427948","t-A2-pet-ext-sbj","3"
"1428427948","filler","7"
"1428427948","t-C1-ada-dat-sbj","2"
"1428427948","filler","7"
"1428427948","t-A1-jul-nom-sbj","2"
"1428427948","t-C1-mar-nom-obj","7"
"1428427948","filler","7"
"1428427948","t-A1-mar-nom-obj","7"
"1428427948","t-C1-jul-nom-obj","7"
"1428427948","filler","7"
"1428427948","t-C2-mar-ext-obj","7"
"1428427948","filler","7"
"1428427948","t-C1-mar-dat-obj","7"
"1428427948","t-C2-jul-ext-obj","7"
"1428427948","filler","1"
"1428427948","t-A1-ada-nom-obj","7"
"1428427948","filler","7"
"1428427948","t-A1-pet-dat-obj","6"
"1428427948","t-A1-ada-dat-sbj","2"
"1428427948","filler","1"
"1428427948","t-A2-jul-ext-obj","5"
"1428427948","t-C2-jul-ext-sbj","3"
"1428427948","filler","1"
"1428427948","t-C2-ada-ext-sbj","3"
"1428427948","filler","7"
"1428427948","t-A2-mar-ext-sbj","3"
"1428427948","t-A2-pet-ext-obj","7"
"1428427948","filler","7"
"1428427948","t-C1-pet-dat-sbj","1"
"1428427948","filler","1"
"1428427948","t-A2-jul-ext-sbj","1"
"1428428190","practice","7"
"1428428190","practice","7"
"1428428190","practice","1"
"1428428190","t-C2-pet-ext-obj","7"
"1428428190","filler","7"
"1428428190","t-C2-ada-ext-obj","4"
"1428428190","t-C2-mar-ext-sbj","1"
"1428428190","filler","1"
"1428428190","t-C2-ada-ext-sbj","1"
"1428428190","filler","7"
"1428428190","t-A1-pet-nom-obj","7"
"1428428190","t-C1-ada-dat-sbj","1"
"1428428190","filler","1"
"1428428190","t-A1-ada-dat-obj","1"
"1428428190","filler","7"
"1428428190","t-A1-pet-nom-sbj","1"
"1428428190","t-A2-mar-ext-sbj","1"
"1428428190","filler","7"
"1428428190","t-C1-jul-dat-sbj","1"
"1428428190","t-C1-pet-nom-obj","7"
"1428428190","filler","7"
"1428428190","t-A1-jul-nom-sbj","1"
"1428428190","filler","7"
"1428428190","t-A2-jul-ext-sbj","1"
"1428428190","t-A1-ada-nom-sbj","1"
"1428428190","filler","7"
"1428428190","t-A1-jul-dat-sbj","1"
"1428428190","filler","7"
"1428428190","t-A1-mar-nom-sbj","1"
"1428428190","t-C1-ada-nom-obj","7"
"1428428190","filler","7"
"1428428190","t-A1-ada-nom-obj","7"
"1428428190","t-A1-ada-dat-sbj","1"
"1428428190","filler","1"
"1428428190","t-C1-mar-dat-sbj","1"
"1428428190","filler","7"
"1428428190","t-C1-jul-dat-obj","3"
"1428428190","t-A1-pet-dat-obj","1"
"1428428190","filler","7"
"1428428190","t-C1-pet-dat-obj","1"
"1428428190","filler","1"
"1428428190","t-C1-mar-nom-sbj","1"
"1428428190","t-C1-ada-nom-sbj","1"
"1428428190","filler","6"
"1428428190","t-A2-ada-ext-sbj","1"
"1428428190","t-A2-pet-ext-obj","2"
"1428428190","filler","7"
"1428428190","t-C1-jul-nom-sbj","1"
"1428428190","filler","7"
"1428428190","t-A1-jul-nom-obj","7"
"1428428190","t-A2-ada-ext-obj","1"
"1428428190","filler","1"
"1428428190","t-C1-pet-dat-sbj","1"
"1428428190","filler","1"
"1428428190","t-C1-ada-dat-obj","1"
"1428428190","t-A1-mar-nom-obj","7"
"1428428190","filler","7"
"1428428190","t-C1-mar-dat-obj","1"
"1428428190","t-C1-jul-nom-obj","7"
"1428428190","filler","1"
"1428428190","t-C2-jul-ext-sbj","1"
"1428428190","filler","7"
"1428428190","t-A1-pet-dat-sbj","1"
"1428428190","t-A1-mar-dat-obj","3"
"1428428190","filler","7"
"1428428190","t-C2-pet-ext-sbj","1"
"1428428190","filler","7"
"1428428190","t-A1-mar-dat-sbj","1"
"1428428190","t-C1-pet-nom-sbj","1"
"1428428190","filler","1"
"1428428190","t-C2-mar-ext-obj","1"
"1428428190","t-C2-jul-ext-obj","3"
"1428428190","filler","7"
"1428428190","t-A1-jul-dat-obj","3"
"1428428190","filler","7"
"1428428190","t-C1-mar-nom-obj","7"
"1428428190","t-A2-mar-ext-obj","7"
"1428428190","filler","7"
"1428428190","t-A2-jul-ext-obj","1"
"1428428190","filler","1"
"1428428190","t-A2-pet-ext-sbj","1"
"1428434546","practice","7"
"1428434546","practice","7"
"1428434546","practice","1"
"1428434546","t-B1-jul-nom-sbj","4"
"1428434546","filler","7"
"1428434546","t-A1-ada-dat-sbj","5"
"1428434546","t-B2-ada-ext-obj","7"
"1428434546","filler","7"
"1428434546","t-A1-jul-dat-obj","2"
"1428434546","filler","7"
"1428434546","t-A2-jul-ext-obj","2"
"1428434546","t-B1-mar-nom-sbj","1"
"1428434546","filler","7"
"1428434546","t-A1-mar-dat-sbj","2"
"1428434546","filler","7"
"1428434546","t-A1-pet-dat-obj","4"
"1428434546","t-A1-jul-dat-sbj","2"
"1428434546","filler","1"
"1428434546","t-A2-jul-ext-sbj","2"
"1428434546","t-B2-mar-ext-sbj","4"
"1428434546","filler","3"
"1428434546","t-A2-mar-ext-sbj","1"
"1428434546","filler","3"
"1428434546","t-A2-ada-ext-sbj","1"
"1428434546","t-A2-ada-ext-obj","1"
"1428434546","filler","6"
"1428434546","t-B1-ada-nom-obj","6"
"1428434546","filler","6"
"1428434546","t-A1-jul-nom-sbj","1"
"1428434546","t-B1-ada-dat-obj","6"
"1428434546","filler","7"
"1428434546","t-A2-pet-ext-sbj","1"
"1428434546","t-A1-ada-nom-obj","6"
"1428434546","filler","7"
"1428434546","t-B2-jul-ext-obj","7"
"1428434546","filler","1"
"1428434546","t-B1-pet-nom-obj","3"
"1428434546","t-A1-pet-nom-obj","7"
"1428434546","filler","1"
"1428434546","t-A1-ada-nom-sbj","2"
"1428434546","filler","1"
"1428434546","t-A1-jul-nom-obj","7"
"1428434546","t-B2-pet-ext-obj","6"
"1428434546","filler","1"
"1428434546","t-B1-ada-nom-sbj","1"
"1428434546","t-B1-jul-nom-obj","7"
"1428434546","filler","1"
"1428434546","t-B1-pet-dat-obj","6"
"1428434546","filler","7"
"1428434546","t-A1-mar-dat-obj","7"
"1428434546","t-B1-pet-dat-sbj","6"
"1428434546","filler","6"
"1428434546","t-A1-ada-dat-obj","1"
"1428434546","filler","7"
"1428434546","t-B2-ada-ext-sbj","2"
"1428434546","t-A2-mar-ext-obj","7"
"1428434546","filler","7"
"1428434546","t-A2-pet-ext-obj","7"
"1428434546","t-B2-mar-ext-obj","7"
"1428434546","filler","7"
"1428434546","t-A1-mar-nom-obj","7"
"1428434546","filler","7"
"1428434546","t-B1-pet-nom-sbj","1"
"1428434546","t-B2-jul-ext-sbj","2"
"1428434546","filler","1"
"1428434546","t-B1-mar-dat-sbj","1"
"1428434546","filler","1"
"1428434546","t-B1-mar-nom-obj","7"
"1428434546","t-A1-mar-nom-sbj","1"
"1428434546","filler","7"
"1428434546","t-B2-pet-ext-sbj","2"
"1428434546","t-A1-pet-nom-sbj","7"
"1428434546","filler","4"
"1428434546","t-A1-pet-dat-sbj","1"
"1428434546","filler","1"
"1428434546","t-B1-jul-dat-sbj","7"
"1428434546","t-B1-mar-dat-obj","6"
"1428434546","filler","4"
"1428434546","t-B1-jul-dat-obj","7"
"1428434546","filler","7"
"1428434546","t-B1-ada-dat-sbj","5"
"1428435282","practice","7"
"1428435282","practice","7"
"1428435282","practice","1"
"1428435282","t-C2-jul-ext-sbj","1"
"1428435282","t-C1-jul-dat-obj","6"
"1428435282","filler","7"
"1428435282","t-A1-pet-dat-sbj","1"
"1428435282","t-C1-jul-nom-sbj","1"
"1428435282","filler","1"
"1428435282","t-A1-ada-nom-sbj","1"
"1428435282","filler","7"
"1428435282","t-C1-mar-dat-obj","4"
"1428435282","t-C2-ada-ext-obj","4"
"1428435282","filler","7"
"1428435282","t-C1-ada-nom-obj","7"
"1428435282","filler","7"
"1428435282","t-C1-pet-nom-obj","7"
"1428435282","t-A1-pet-dat-obj","3"
"1428435282","filler","7"
"1428435282","t-A1-jul-nom-sbj","2"
"1428435282","t-C1-pet-nom-sbj","1"
"1428435282","filler","7"
"1428435282","t-A2-pet-ext-obj","3"
"1428435282","filler","1"
"1428435282","t-C2-jul-ext-obj","1"
"1428435282","t-A1-jul-dat-obj","3"
"1428435282","filler","1"
"1428435282","t-C1-mar-nom-obj","7"
"1428435282","filler","7"
"1428435282","t-C2-mar-ext-sbj","3"
"1428435282","t-C1-jul-nom-obj","7"
"1428435282","filler","7"
"1428435282","t-A2-mar-ext-sbj","1"
"1428435282","t-A2-ada-ext-sbj","7"
"1428435282","filler","7"
"1428435282","t-C1-pet-dat-sbj","1"
"1428435282","filler","7"
"1428435282","t-C2-pet-ext-obj","3"
"1428435282","t-A1-ada-dat-sbj","4"
"1428435282","filler","1"
"1428435282","t-C1-ada-dat-obj","6"
"1428435282","filler","7"
"1428435282","t-A1-jul-nom-obj","7"
"1428435282","t-C1-pet-dat-obj","6"
"1428435282","filler","1"
"1428435282","t-C1-mar-dat-sbj","1"
"1428435282","t-A2-pet-ext-sbj","1"
"1428435282","filler","1"
"1428435282","t-A2-jul-ext-sbj","1"
"1428435282","filler","1"
"1428435282","t-A1-mar-dat-obj","6"
"1428435282","t-C1-ada-nom-sbj","1"
"1428435282","filler","7"
"1428435282","t-A1-jul-dat-sbj","1"
"1428435282","filler","7"
"1428435282","t-A1-mar-dat-sbj","1"
"1428435282","t-A1-pet-nom-sbj","1"
"1428435282","filler","7"
"1428435282","t-C1-jul-dat-sbj","1"
"1428435282","t-A1-ada-nom-obj","7"
"1428435282","filler","7"
"1428435282","t-A2-mar-ext-obj","5"
"1428435282","filler","7"
"1428435282","t-C1-mar-nom-sbj","1"
"1428435282","t-A1-mar-nom-sbj","1"
"1428435282","filler","1"
"1428435282","t-A1-mar-nom-obj","1"
"1428435282","filler","7"
"1428435282","t-C1-ada-dat-sbj","1"
"1428435282","t-C2-pet-ext-sbj","1"
"1428435282","filler","7"
"1428435282","t-A1-pet-nom-obj","7"
"1428435282","t-C2-ada-ext-sbj","1"
"1428435282","filler","7"
"1428435282","t-A2-ada-ext-obj","5"
"1428435282","filler","1"
"1428435282","t-A1-ada-dat-obj","5"
"1428435282","t-C2-mar-ext-obj","6"
"1428435282","filler","7"
"1428435282","t-A2-jul-ext-obj","7"
"1428435282","filler","7"
"1428436261","practice","6"
"1428436261","practice","6"
"1428436261","practice","1"
"1428436261","t-C2-pet-ext-obj","1"
"1428436261","filler","2"
"1428436261","t-C3-pet-ext-sbj","1"
"1428436261","filler","7"
"1428436261","t-A1-mar-dat-obj","1"
"1428436261","filler","1"
"1428436261","t-A2-pet-ext-sbj","1"
"1428436261","t-A2-pet-ext-obj","1"
"1428436261","filler","1"
"1428436261","t-A2-ada-ext-sbj","6"
"1428436261","filler","6"
"1428436261","t-C3-ada-ext-obj","6"
"1428436261","filler","1"
"1428436261","t-A3-jul-fin-sbj","1"
"1428436261","t-C2-jul-ext-obj","4"
"1428436261","filler","4"
"1428436261","t-A3-ada-fin-sbj","4"
"1428436261","filler","1"
"1428436261","t-C3-mar-ext-obj","5"
"1428436261","filler","6"
"1428436261","t-A3-mar-fin-obj","6"
"1428436261","t-C2-mar-ext-obj","6"
"1428436261","filler","6"
"1428436261","t-C2-pet-ext-sbj","1"
"1428436261","filler","1"
"1428436261","t-A1-ada-dat-obj","5"
"1428436261","filler","1"
"1428436261","t-A3-pet-fin-obj","7"
"1428436261","t-A1-mar-dat-sbj","1"
"1428436261","filler","7"
"1428436261","t-A1-jul-dat-sbj","1"
"1428436261","filler","7"
"1428436261","t-A3-jul-fin-obj","7"
"1428436261","filler","7"
"1428436261","t-C3-jul-ext-sbj","1"
"1428436261","t-C2-mar-ext-sbj","1"
"1428436261","filler","7"
"1428436261","t-A2-ada-ext-obj","7"
"1428436261","filler","7"
"1428436261","t-C2-jul-ext-sbj","7"
"1428436261","filler","7"
"1428436261","t-A2-mar-ext-obj","5"
"1428436261","t-C3-jul-ext-obj","1"
"1428436261","filler","7"
"1428436261","t-A1-pet-dat-sbj","1"
"1428436261","filler","7"
"1428436261","t-A3-pet-fin-sbj","1"
"1428436261","filler","7"
"1428436261","t-A1-pet-dat-obj","1"
"1428436261","t-C2-ada-ext-obj","7"
"1428436261","filler","7"
"1428436261","t-C2-ada-ext-sbj","7"
"1428436261","filler","1"
"1428436261","t-C3-ada-ext-sbj","1"
"1428436261","filler","7"
"1428436261","t-A1-jul-dat-obj","5"
"1428436261","t-A2-jul-ext-obj","7"
"1428436261","filler","7"
"1428436261","t-C3-pet-ext-obj","1"
"1428436261","filler","7"
"1428436261","t-A2-mar-ext-sbj","1"
"1428436261","filler","1"
"1428436261","t-A3-ada-fin-obj","7"
"1428436261","t-A2-jul-ext-sbj","1"
"1428436261","filler","7"
"1428436261","t-C3-mar-ext-sbj","1"
"1428436261","filler","7"
"1428436261","t-A1-ada-dat-sbj","7"
"1428436261","filler","7"
"1428436261","t-A3-mar-fin-sbj","1"
"1428436468","practice","5"
"1428436468","practice","4"
"1428436468","practice","1"
"1428436468","t-C3-ada-ext-obj","1"
"1428436468","filler","3"
"1428436468","t-A1-jul-dat-sbj","1"
"1428436468","filler","1"
"1428436468","t-C2-mar-ext-sbj","1"
"1428436468","filler","6"
"1428436468","t-C2-pet-ext-obj","3"
"1428436468","t-C3-ada-ext-sbj","1"
"1428436468","filler","6"
"1428436468","t-A3-ada-fin-obj","1"
"1428436468","filler","1"
"1428436468","t-C3-jul-ext-obj","1"
"1428436468","filler","6"
"1428436468","t-A3-ada-fin-sbj","1"
"1428436468","t-C2-mar-ext-obj","3"
"1428436468","filler","7"
"1428436468","t-A1-jul-dat-obj","3"
"1428436468","filler","1"
"1428436468","t-C2-pet-ext-sbj","1"
"1428436468","filler","1"
"1428436468","t-A3-mar-fin-obj","4"
"1428436468","t-A1-ada-dat-obj","3"
"1428436468","filler","7"
"1428436468","t-C2-ada-ext-sbj","2"
"1428436468","filler","1"
"1428436468","t-A2-jul-ext-obj","2"
"1428436468","filler","1"
"1428436468","t-A3-jul-fin-sbj","1"
"1428436468","t-A2-ada-ext-obj","1"
"1428436468","filler","5"
"1428436468","t-A1-mar-dat-sbj","1"
"1428436468","filler","7"
"1428436468","t-A3-jul-fin-obj","4"
"1428436468","filler","1"
"1428436468","t-A2-mar-ext-obj","7"
"1428436468","t-A2-ada-ext-sbj","1"
"1428436468","filler","6"
"1428436468","t-A2-mar-ext-sbj","1"
"1428436468","filler","7"
"1428436468","t-A3-pet-fin-sbj","1"
"1428436468","filler","7"
"1428436468","t-C3-pet-ext-sbj","1"
"1428436468","t-A1-pet-dat-sbj","1"
"1428436468","filler","6"
"1428436468","t-A2-jul-ext-sbj","1"
"1428436468","filler","7"
"1428436468","t-C3-jul-ext-sbj","1"
"1428436468","filler","6"
"1428436468","t-C3-mar-ext-sbj","1"
"1428436468","t-A2-pet-ext-sbj","1"
"1428436468","filler","1"
"1428436468","t-C3-pet-ext-obj","5"
"1428436468","filler","1"
"1428436468","t-A1-mar-dat-obj","7"
"1428436468","filler","7"
"1428436468","t-A2-pet-ext-obj","6"
"1428436468","t-A3-pet-fin-obj","7"
"1428436468","filler","1"
"1428436468","t-C3-mar-ext-obj","3"
"1428436468","filler","6"
"1428436468","t-C2-jul-ext-sbj","1"
"1428436468","filler","6"
"1428436468","t-C2-jul-ext-obj","6"
"1428436468","t-A1-ada-dat-sbj","1"
"1428436468","filler","1"
"1428436468","t-A3-mar-fin-sbj","1"
"1428436468","filler","7"
"1428436468","t-A1-pet-dat-obj","7"
"1428436468","filler","1"
"1428436468","t-C2-ada-ext-obj","6"
"1428442127","practice","7"
"1428442127","practice","7"
"1428442127","practice","5"
"1428442127","t-A1-ada-nom-obj","7"
"1428442127","t-A2-ada-ext-sbj","7"
"1428442127","filler","1"
"1428442127","t-A2-ada-ext-obj","1"
"1428442127","t-C1-jul-nom-obj","7"
"1428442127","filler","6"
"1428442127","t-A1-ada-dat-obj","1"
"1428442127","filler","1"
"1428442127","t-C1-mar-dat-sbj","1"
"1428442127","t-C1-mar-dat-obj","5"
"1428442127","filler","7"
"1428442127","t-A1-mar-dat-obj","6"
"1428442127","filler","3"
"1428442127","t-A1-jul-dat-obj","4"
"1428442127","t-A1-mar-nom-obj","7"
"1428442127","filler","7"
"1428442127","t-C2-ada-ext-sbj","7"
"1428442127","t-A1-ada-dat-sbj","7"
"1428442127","filler","7"
"1428442127","t-A1-mar-nom-sbj","1"
"1428442127","filler","7"
"1428442127","t-A1-jul-dat-sbj","4"
"1428442127","t-C1-jul-dat-sbj","1"
"1428442127","filler","7"
"1428442127","t-C2-ada-ext-obj","2"
"1428442127","filler","7"
"1428442127","t-A1-pet-dat-sbj","1"
"1428442127","t-C1-jul-nom-sbj","1"
"1428442127","filler","1"
"1428442127","t-A2-mar-ext-sbj","1"
"1428442127","t-A1-pet-nom-obj","7"
"1428442127","filler","7"
"1428442127","t-A2-pet-ext-sbj","1"
"1428442127","filler","1"
"1428442127","t-C1-ada-dat-obj","4"
"1428442127","t-A1-pet-nom-sbj","1"
"1428442127","filler","6"
"1428442127","t-A1-pet-dat-obj","7"
"1428442127","filler","7"
"1428442127","t-C2-jul-ext-sbj","3"
"1428442127","t-C2-mar-ext-obj","3"
"1428442127","filler","1"
"1428442127","t-C1-jul-dat-obj","6"
"1428442127","t-C1-pet-dat-sbj","1"
"1428442127","filler","7"
"1428442127","t-A2-jul-ext-obj","6"
"1428442127","filler","7"
"1428442127","t-C1-pet-dat-obj","7"
"1428442127","t-C2-pet-ext-sbj","2"
"1428442127","filler","1"
"1428442127","t-C1-mar-nom-sbj","1"
"1428442127","filler","7"
"1428442127","t-C1-pet-nom-obj","7"
"1428442127","t-C1-pet-nom-sbj","1"
"1428442127","filler","7"
"1428442127","t-C2-mar-ext-sbj","2"
"1428442127","t-C1-ada-nom-obj","7"
"1428442127","filler","1"
"1428442127","t-A1-jul-nom-sbj","1"
"1428442127","filler","7"
"1428442127","t-C1-ada-nom-sbj","1"
"1428442127","t-A2-jul-ext-sbj","3"
"1428442127","filler","1"
"1428442127","t-A2-mar-ext-obj","7"
"1428442127","filler","7"
"1428442127","t-C1-mar-nom-obj","7"
"1428442127","t-A1-ada-nom-sbj","1"
"1428442127","filler","1"
"1428442127","t-A1-mar-dat-sbj","1"
"1428442127","t-C2-jul-ext-obj","6"
"1428442127","filler","7"
"1428442127","t-A2-pet-ext-obj","5"
"1428442127","filler","1"
"1428442127","t-C1-ada-dat-sbj","6"
"1428442127","t-C2-pet-ext-obj","7"
"1428442127","filler","7"
"1428442127","t-A1-jul-nom-obj","7"
"1428442127","filler","7"
"1428442385","practice","7"
"1428442385","practice","5"
"1428442385","practice","1"
"1428442385","t-C2-jul-ext-sbj","1"
"1428442385","t-C2-ada-ext-obj","1"
"1428442385","filler","5"
"1428442385","t-A2-jul-ext-sbj","1"
"1428442385","t-C1-jul-dat-sbj","1"
"1428442385","filler","7"
"1428442385","t-C1-jul-nom-sbj","1"
"1428442385","filler","2"
"1428442385","t-A1-pet-dat-sbj","1"
"1428442385","t-C1-mar-dat-sbj","3"
"1428442385","filler","7"
"1428442385","t-A1-ada-dat-obj","3"
"1428442385","filler","1"
"1428442385","t-A1-jul-nom-obj","7"
"1428442385","t-A1-ada-nom-obj","7"
"1428442385","filler","7"
"1428442385","t-A2-ada-ext-sbj","1"
"1428442385","t-C2-pet-ext-obj","6"
"1428442385","filler","7"
"1428442385","t-C1-pet-nom-sbj","1"
"1428442385","filler","7"
"1428442385","t-A1-jul-dat-sbj","2"
"1428442385","t-A1-ada-nom-sbj","1"
"1428442385","filler","7"
"1428442385","t-A1-mar-dat-obj","4"
"1428442385","filler","6"
"1428442385","t-C1-pet-dat-sbj","1"
"1428442385","t-C1-ada-dat-sbj","1"
"1428442385","filler","7"
"1428442385","t-A2-mar-ext-sbj","4"
"1428442385","t-C1-mar-nom-obj","7"
"1428442385","filler","1"
"1428442385","t-A2-pet-ext-sbj","4"
"1428442385","filler","1"
"1428442385","t-A1-pet-nom-obj","7"
"1428442385","t-C1-ada-nom-obj","7"
"1428442385","filler","7"
"1428442385","t-A1-jul-dat-obj","5"
"1428442385","filler","1"
"1428442385","t-C1-mar-dat-obj","5"
"1428442385","t-A1-mar-nom-sbj","1"
"1428442385","filler","7"
"1428442385","t-A1-mar-dat-sbj","4"
"1428442385","t-C1-jul-nom-obj","7"
"1428442385","filler","1"
"1428442385","t-C1-jul-dat-obj","5"
"1428442385","filler","7"
"1428442385","t-A1-pet-nom-sbj","1"
"1428442385","t-A2-ada-ext-obj","3"
"1428442385","filler","1"
"1428442385","t-C2-mar-ext-sbj","4"
"1428442385","filler","7"
"1428442385","t-C2-jul-ext-obj","7"
"1428442385","t-A1-mar-nom-obj","7"
"1428442385","filler","5"
"1428442385","t-A1-jul-nom-sbj","7"
"1428442385","t-C1-ada-nom-sbj","1"
"1428442385","filler","1"
"1428442385","t-C2-mar-ext-obj","5"
"1428442385","filler","7"
"1428442385","t-C1-pet-nom-obj","7"
"1428442385","t-A2-mar-ext-obj","7"
